"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.614857970E-1,-2.461050034E0,3.487950087E0,8.197050095E0
9.639290970E-1,-2.272050142E0,3.520050049E0,8.083950043E0
9.663725560E-1,-2.146950006E0,3.523950100E0,7.869000435E0
9.688159430E-1,-2.131050110E0,3.583950281E0,7.653000355E0
9.712593270E-1,-2.233950138E0,3.625050068E0,7.416000366E0
9.737027120E-1,-2.404050112E0,3.711000204E0,7.251000404E0
9.761460830E-1,-2.607000113E0,3.828000069E0,7.086000443E0
9.785894670E-1,-2.835000038E0,3.973950148E0,6.985050201E0
9.810328520E-1,-3.064950228E0,4.137000084E0,6.952050209E0
9.834762360E-1,-3.199050188E0,4.285950184E0,7.030950546E0
9.859196200E-1,-3.349050045E0,4.444050312E0,7.165050507E0
9.883630180E-1,-3.403950214E0,4.549050331E0,7.324950218E0
9.908064020E-1,-3.330000162E0,4.614000320E0,7.453950405E0
9.932497870E-1,-3.265950203E0,4.614000320E0,7.596000195E0
9.956931720E-1,-3.129000187E0,4.555950165E0,7.770000458E0
9.981365570E-1,-2.953950167E0,4.456050396E0,7.950000286E0
1.000579938E0,-3.009000063E0,4.360050201E0,8.059950829E0
1.003023323E0,-3.613050222E0,4.144050121E0,8.218050003E0
1.005466708E0,-3.582000256E0,4.117949963E0,8.601000786E0
1.007910093E0,-3.685050249E0,4.111050129E0,8.756999969E0
1.010353477E0,-3.697050095E0,4.165950298E0,8.848050117E0
1.012796856E0,-3.766050100E0,4.125000000E0,8.853000641E0
1.015240240E0,-3.904950142E0,4.029000282E0,8.869050026E0
1.017683624E0,-3.922050238E0,3.955050230E0,8.941050529E0
1.020127009E0,-3.700950146E0,3.883050203E0,8.935950279E0
1.022570394E0,-3.651000261E0,3.814050198E0,8.769000053E0
1.025013764E0,-3.495000124E0,3.747000217E0,8.698950768E0
1.027457149E0,-3.337050200E0,3.754050255E0,8.601000786E0
1.029900534E0,-3.079050064E0,3.795000076E0,8.563050270E0
1.032343919E0,-2.968950033E0,3.783000231E0,8.503050804E0
1.034787303E0,-3.120000124E0,3.634050131E0,8.319000244E0
1.037230682E0,-2.871000051E0,3.613050222E0,8.789999962E0
1.039674296E0,-2.736000061E0,3.627000093E0,8.752050400E0
1.042117452E0,-2.734050035E0,3.655950069E0,9.039000511E0
1.044561066E0,-2.794050217E0,3.673050165E0,9.324000359E0
1.047004452E0,-2.962050200E0,3.735000134E0,9.636000633E0
1.049447818E0,-3.145950079E0,3.888000250E0,9.918000221E0
1.051891203E0,-3.220050097E0,4.087049961E0,9.931950569E0
1.054334587E0,-3.196050167E0,4.276050091E0,9.789000511E0
1.056777972E0,-3.069000244E0,4.437000275E0,9.499050140E0
1.059221356E0,-2.974050045E0,4.579950333E0,8.917050362E0
1.061664727E0,-2.832000017E0,4.705049992E0,8.251950264E0
1.064108112E0,-2.689050198E0,4.777050018E0,7.617000580E0
1.066551496E0,-2.515950203E0,4.812000275E0,7.039950371E0
1.068994880E0,-2.349000216E0,4.815000057E0,6.646950245E0
1.071438278E0,-2.149950027E0,4.800000191E0,6.513000488E0
1.073881662E0,-1.927050114E0,4.894050121E0,7.464000225E0
1.076325047E0,-1.954050064E0,5.080950260E0,7.983000278E0
1.078768432E0,-2.119050026E0,4.888950348E0,6.607050419E0
1.081211817E0,-2.206950188E0,4.633050442E0,5.959950447E0
1.083655197E0,-2.290950060E0,4.432050228E0,5.077050209E0
1.086098582E0,-2.406000137E0,4.245000362E0,4.212000370E0
1.088541967E0,-2.506950140E0,4.153950214E0,3.433950186E0
1.090985352E0,-2.634000063E0,4.132050037E0,2.932050228E0
1.093428736E0,-2.818050146E0,4.197000027E0,2.683050156E0
1.095872101E0,-3.091050148E0,4.377000332E0,2.685000181E0
1.098315485E0,-3.318000078E0,4.693050385E0,3.001050234E0
1.100758869E0,-3.802050114E0,5.149950027E0,3.216000080E0
1.103202254E0,-4.204050064E0,5.602950096E0,3.489000082E0
1.105645639E0,-4.258950233E0,5.959050179E0,3.853050232E0
1.108089034E0,-4.072050095E0,6.073950291E0,4.203000069E0
1.110532419E0,-4.117949963E0,6.577050209E0,4.581000328E0
1.112975804E0,-4.019999981E0,7.384050369E0,4.930950165E0
1.115419189E0,-3.948000193E0,7.884000301E0,4.950000286E0
1.117862648E0,-3.763950109E0,8.217000008E0,4.914000034E0
1.120305978E0,-3.577050209E0,8.389050484E0,4.962000370E0
1.122749438E0,-3.454950094E0,8.381999969E0,5.007000446E0
1.125192747E0,-3.502950191E0,8.196000099E0,4.963950157E0
1.127636207E0,-3.723000288E0,7.899000168E0,4.840050220E0
1.130079593E0,-3.964950085E0,7.531950474E0,4.780050278E0
1.132522978E0,-4.216050148E0,7.099050522E0,4.792050362E0
1.134966363E0,-4.435950279E0,6.673050404E0,4.986000061E0
1.137409747E0,-4.591950417E0,6.181950092E0,5.371050358E0
1.139853132E0,-4.495950222E0,5.617050171E0,6.013050079E0
1.142296516E0,-4.254000187E0,5.140050411E0,6.694950104E0
1.144739885E0,-3.979050159E0,4.768950462E0,7.150050163E0
1.147183269E0,-3.687000275E0,4.651950359E0,7.192950249E0
1.149626653E0,-3.475950241E0,4.771950245E0,6.721950531E0
1.152070038E0,-3.340050220E0,5.200050354E0,5.917050362E0
1.154513423E0,-3.190950155E0,5.704950333E0,4.879950047E0
1.156956808E0,-3.043050051E0,6.115050316E0,3.801000118E0
1.159400193E0,-2.995050192E0,6.390000343E0,2.745000124E0
1.161843578E0,-3.178950071E0,6.567000389E0,1.918950081E0
1.164286963E0,-3.610050201E0,6.807000160E0,1.411050081E0
1.166730348E0,-4.113000393E0,7.089000225E0,1.339050055E0
1.169173727E0,-4.501049995E0,7.386000156E0,1.264950037E0
1.171617111E0,-4.660950184E0,7.707000256E0,1.501950026E0
1.174060495E0,-4.669050217E0,8.049000740E0,2.131950140E0
1.176503879E0,-4.683000088E0,8.454000473E0,2.746950150E0
1.178947264E0,-4.858050346E0,8.892000198E0,2.898000240E0
1.181390635E0,-4.891050339E0,9.283050537E0,2.902950048E0
1.183834020E0,-4.795950413E0,9.675000191E0,2.922000170E0
1.186277405E0,-4.647000313E0,9.963000298E0,2.826000214E0
1.188720790E0,-4.669050217E0,1.018800068E1,2.541000128E0
1.191164175E0,-4.750050068E0,1.021905041E1,2.115000010E0
1.193607550E0,-4.942050457E0,1.010895061E1,1.497000098E0
1.196051163E0,-5.167050362E0,9.795000076E0,9.180000424E-1
1.198494319E0,-5.380050182E0,9.414000511E0,3.979500234E-1
1.200937932E0,-5.622000217E0,9.079050064E0,-1.969500035E-1
1.203381088E0,-5.820000172E0,8.818050385E0,-7.759500146E-1
1.205824701E0,-5.977950096E0,8.647950172E0,-1.159050107E0
1.208267857E0,-6.097950459E0,8.548050880E0,-1.332000017E0
1.210711471E0,-6.189000130E0,8.542950630E0,-1.525950074E0
1.213154857E0,-6.226950169E0,8.614950180E0,-1.786950111E0
1.215598242E0,-6.225000381E0,8.694000244E0,-2.191050053E0
1.218041627E0,-6.298950195E0,8.731950760E0,-2.728050232E0
1.220485011E0,-6.448050499E0,8.782050133E0,-3.417000055E0
1.222928396E0,-6.610050201E0,8.808000565E0,-4.176000118E0
1.225371780E0,-6.780000210E0,8.788949966E0,-4.882050037E0
1.227815165E0,-6.982050419E0,8.794050217E0,-5.340000153E0
1.230258536E0,-7.228050232E0,8.848950386E0,-5.488050461E0
1.232701920E0,-7.654050350E0,9.079050064E0,-4.854000092E0
1.235145304E0,-8.071050644E0,9.409049988E0,-3.361950159E0
1.237588688E0,-7.827000141E0,9.466950417E0,-2.371050119E0
1.240032072E0,-7.293000221E0,9.544050217E0,-2.365950108E0
1.242475457E0,-6.606000423E0,9.607950211E0,-2.649000168E0
1.244918842E0,-6.016950130E0,9.736950874E0,-2.653050184E0
1.247362227E0,-5.811000347E0,9.934050560E0,-2.512050152E0
1.249805612E0,-6.238950253E0,1.025700092E1,-2.308950186E0
1.252249067E0,-6.778050423E0,1.044900036E1,-2.203050137E0
1.254692377E0,-7.051050186E0,1.029300022E1,-2.209950209E0
1.257135836E0,-6.997950554E0,9.904950142E0,-2.325000048E0
1.259579223E0,-6.903000355E0,9.418950081E0,-2.542950153E0
1.262022608E0,-7.005000114E0,9.036000252E0,-2.835000038E0
1.264465992E0,-7.377000332E0,8.728950500E0,-3.120000124E0
1.266909377E0,-7.762050152E0,8.641050339E0,-3.409950256E0
1.269352761E0,-8.152050018E0,8.607000351E0,-3.637050152E0
1.271796145E0,-8.545050621E0,8.737050056E0,-3.738000154E0
1.274239529E0,-8.953950882E0,8.848950386E0,-3.831000090E0
1.276682913E0,-9.286950111E0,9.013950348E0,-4.051949978E0
1.279126298E0,-9.463950157E0,9.091050148E0,-4.510950089E0
1.281569683E0,-9.543000221E0,9.112950325E0,-5.200950146E0
1.284013068E0,-9.436050415E0,9.072000504E0,-5.935950279E0
1.286456453E0,-9.237000465E0,9.057000160E0,-6.562950134E0
1.288899852E0,-9.000000000E0,9.013950348E0,-6.886050224E0
1.291343237E0,-8.820000648E0,9.057000160E0,-6.714000225E0
1.293786622E0,-8.808000565E0,9.139050484E0,-6.151050091E0
1.296230006E0,-8.827950478E0,9.256050110E0,-5.356050491E0
1.298673390E0,-8.835000038E0,9.412050247E0,-4.471050262E0
1.301116760E0,-8.794050217E0,9.582000732E0,-3.532050133E0
1.303560144E0,-8.677050591E0,9.771000862E0,-2.737050056E0
1.306003529E0,-8.478000641E0,9.871950150E0,-2.163000107E0
1.308446914E0,-8.344050407E0,9.888000488E0,-2.056950092E0
1.310890299E0,-8.272050858E0,9.751950264E0,-2.344050169E0
1.313333679E0,-8.109000206E0,9.453000069E0,-2.851950169E0
1.315777064E0,-7.860000610E0,9.012000084E0,-3.403050184E0
1.318220449E0,-7.659000397E0,8.619000435E0,-3.823950291E0
1.320663834E0,-7.567950249E0,8.215050697E0,-4.090050220E0
1.323107447E0,-7.506000519E0,7.924950600E0,-4.140000343E0
1.325550589E0,-7.567950249E0,7.786050320E0,-3.939000130E0
1.327994202E0,-7.663950443E0,7.651950359E0,-3.481950283E0
1.330437589E0,-7.575000286E0,7.449000359E0,-3.060000181E0
1.332880973E0,-7.408050537E0,7.270950317E0,-2.938050032E0
1.335324358E0,-7.209000111E0,7.117950439E0,-3.028950214E0
1.337767757E0,-6.972000122E0,6.970050335E0,-3.285000086E0
1.340211141E0,-6.627000332E0,6.838050365E0,-3.574950218E0
1.342654526E0,-6.213000298E0,6.706050396E0,-3.817050219E0
1.345097911E0,-5.770050049E0,6.558000088E0,-3.847950220E0
1.347541295E0,-5.382000446E0,6.406950474E0,-3.795000076E0
1.349984674E0,-5.119050026E0,6.217950344E0,-3.654000282E0
1.352428134E0,-4.876950264E0,6.019050121E0,-3.522000074E0
1.354871444E0,-4.720950127E0,5.779950142E0,-3.343050241E0
1.357314904E0,-4.597050190E0,5.602950096E0,-2.965050220E0
1.359758213E0,-4.543950081E0,5.404050350E0,-2.409000158E0
1.362201596E0,-4.501049995E0,5.233950138E0,-1.747950077E0
1.364644980E0,-4.405050278E0,5.047050476E0,-1.099050045E0
1.367088365E0,-4.309950352E0,4.879050255E0,-5.659500360E-1
1.369531750E0,-4.081950188E0,4.777050018E0,-1.249500066E-1
1.371975206E0,-3.903000116E0,4.731000423E0,2.599500120E-1
1.374418516E0,-3.724950075E0,4.696950436E0,6.330000162E-1
1.376861975E0,-3.598050117E0,4.693050385E0,9.660000205E-1
1.379305362E0,-3.577050209E0,4.765050411E0,1.174050093E0
1.381748747E0,-3.697050095E0,4.828950405E0,1.111950040E0
1.384192131E0,-3.895050287E0,4.888950348E0,7.740000486E-1
1.386635516E0,-4.219050407E0,4.969950199E0,2.620500028E-1
1.389078901E0,-4.546950340E0,5.065950394E0,-3.619500101E-1
1.391522285E0,-4.731000423E0,5.193000317E0,-8.959500194E-1
1.393965669E0,-4.774050236E0,5.317950249E0,-1.240950108E0
1.396409053E0,-4.729050159E0,5.557050228E0,-1.375050068E0
1.398852437E0,-4.732950211E0,5.787000179E0,-1.429950118E0
1.401295822E0,-4.918050289E0,5.988000393E0,-1.534950018E0
1.403739207E0,-5.217000484E0,6.093000412E0,-1.714950085E0
1.406182592E0,-5.703000069E0,6.112950325E0,-1.978050113E0
1.408625977E0,-6.091050148E0,6.117000103E0,-2.416050196E0
1.411069362E0,-6.318000317E0,6.060000420E0,-3.067950249E0
1.413512747E0,-6.412050247E0,6.045000076E0,-3.901050091E0
1.415956131E0,-6.462000370E0,6.036000252E0,-4.678950310E0
1.418399515E0,-6.496050358E0,6.037950516E0,-5.260950089E0
1.420843139E0,-6.559950352E0,6.091050148E0,-5.625000477E0
1.423286526E0,-6.538950443E0,6.133950233E0,-5.878050327E0
1.425729911E0,-6.400050163E0,6.153000355E0,-5.995950222E0
1.428173295E0,-6.304050446E0,6.103050232E0,-5.923950195E0
1.430616680E0,-6.340050220E0,6.109950066E0,-5.730000496E0
1.433060070E0,-6.418950081E0,6.136050224E0,-5.470950127E0
1.435503454E0,-6.448050499E0,6.189000130E0,-5.206050396E0
1.437946839E0,-6.400050163E0,6.286950111E0,-5.107050419E0
1.440390223E0,-6.273000240E0,6.393000126E0,-5.320950031E0
1.442833607E0,-6.136050224E0,6.472050190E0,-5.764050484E0
1.445277005E0,-6.013950348E0,6.541050434E0,-6.196950436E0
1.447720389E0,-5.962050438E0,6.586950302E0,-6.445950508E0
1.450163774E0,-5.847000122E0,6.571950436E0,-6.496050358E0
1.452607159E0,-5.689050198E0,6.520050526E0,-6.336000443E0
1.455050544E0,-5.464050293E0,6.433050156E0,-6.003000259E0
1.457493915E0,-5.230950356E0,6.429000378E0,-5.590950489E0
1.459937300E0,-4.899000168E0,6.333000183E0,-5.068950176E0
1.462380685E0,-4.531949997E0,6.289950371E0,-4.429950237E0
1.464824070E0,-4.111050129E0,6.229950428E0,-3.570000172E0
1.467267454E0,-3.804000139E0,6.229950428E0,-3.082050085E0
1.469710838E0,-3.649050236E0,6.280050278E0,-3.199050188E0
1.472154222E0,-3.558000088E0,6.358950138E0,-3.682950258E0
1.474597683E0,-3.547950268E0,6.583950520E0,-4.099050045E0
1.477041070E0,-3.574050188E0,6.867000103E0,-4.132950306E0
1.479484454E0,-3.579000235E0,7.173000336E0,-3.799950123E0
1.481927829E0,-3.522000074E0,7.458000183E0,-3.333000183E0
1.484371214E0,-3.475950241E0,7.602000237E0,-2.910000086E0
1.486814598E0,-3.475950241E0,7.567950249E0,-2.574000120E0
1.489257983E0,-3.567000151E0,7.482000351E0,-2.347050190E0
1.491701381E0,-3.625050068E0,7.341000557E0,-2.332950115E0
1.494144765E0,-3.675000191E0,7.321950436E0,-2.593050241E0
1.496588149E0,-3.709050179E0,7.413000584E0,-3.166050196E0
1.499031533E0,-3.675000191E0,7.638000488E0,-4.009050369E0
1.501474918E0,-3.577050209E0,7.912950516E0,-4.899000168E0
1.503918288E0,-3.490950108E0,8.260050774E0,-5.701050282E0
1.506361673E0,-3.430950165E0,8.626950264E0,-6.229950428E0
1.508805058E0,-3.531000137E0,8.971050262E0,-6.489000320E0
1.511248443E0,-3.820950270E0,9.309000015E0,-6.532050133E0
1.513691828E0,-4.198950291E0,9.505050659E0,-6.466950417E0
1.516135227E0,-4.498950005E0,9.544050217E0,-6.349950314E0
1.518578840E0,-4.615950108E0,9.430950165E0,-6.139050484E0
1.521022227E0,-4.669050217E0,9.280050278E0,-5.809050083E0
1.523465611E0,-4.723950386E0,9.088950157E0,-5.383050442E0
1.525908996E0,-4.719000340E0,8.955000877E0,-5.035950184E0
1.528352366E0,-4.563000202E0,8.800950050E0,-4.890000343E0
1.530795751E0,-4.252050400E0,8.563950539E0,-4.966050148E0
1.533239136E0,-3.958050251E0,8.314949989E0,-5.103000164E0
1.535682520E0,-3.691950083E0,8.064000130E0,-5.110050201E0
1.538125904E0,-3.475950241E0,7.815000534E0,-4.923000336E0
1.540569302E0,-3.187050104E0,7.498950481E0,-4.636050224E0
1.543012686E0,-2.971050024E0,7.225950241E0,-4.339050293E0
1.545456071E0,-2.820000172E0,6.985950470E0,-4.132950306E0
1.547899456E0,-2.716950178E0,6.844950199E0,-4.047000408E0
1.550342841E0,-2.677050114E0,6.760950089E0,-3.976950169E0
1.552786226E0,-2.614050150E0,6.763950348E0,-3.810000181E0
1.555229611E0,-2.511000156E0,6.816000462E0,-3.481950283E0
1.557672996E0,-2.502000093E0,6.961950302E0,-2.992950201E0
1.560116381E0,-2.551950216E0,7.197000504E0,-2.476050138E0
1.562559840E0,-2.722050190E0,7.365000248E0,-2.218050003E0
1.565003227E0,-2.763000250E0,7.498950481E0,-2.425950050E0
1.567446611E0,-2.727000237E0,7.549050331E0,-3.154050112E0
1.569889996E0,-2.727000237E0,7.377000332E0,-4.174050331E0
1.572333381E0,-2.848950148E0,7.201950550E0,-5.122050285E0
1.574776765E0,-2.751000166E0,7.264050484E0,-5.641050339E0
1.577220145E0,-2.593050241E0,7.276050568E0,-5.578950405E0
1.579663529E0,-2.707950115E0,7.237950325E0,-5.416050434E0
1.582106913E0,-3.009000063E0,7.249950409E0,-5.275050163E0
1.584550297E0,-3.201000214E0,7.345950127E0,-4.882050037E0
1.586993681E0,-3.097950220E0,7.429050446E0,-4.408050060E0
1.589437066E0,-2.806050062E0,7.489050388E0,-3.958050251E0
1.591880451E0,-2.473050117E0,7.441050529E0,-3.778950214E0
1.594323836E0,-2.143050194E0,7.354950428E0,-3.730950117E0
1.596767221E0,-1.887000084E0,7.314000130E0,-3.610950232E0
1.599210835E0,-1.756950140E0,7.341000557E0,-3.393000126E0
1.601654217E0,-1.683000088E0,7.354950428E0,-3.099000216E0
1.604097601E0,-1.579950094E0,7.369950294E0,-2.775000095E0
1.606540986E0,-1.420050025E0,7.366950512E0,-2.482950211E0
1.608984371E0,-1.278000116E0,7.378950119E0,-2.574000120E0
1.611427741E0,-1.080000043E0,7.405050278E0,-2.983950138E0
1.613871126E0,-9.049500227E-1,7.513050556E0,-3.634950161E0
1.616314511E0,-7.110000253E-1,7.645050526E0,-4.186050415E0
1.618757895E0,-6.060000062E-1,7.840950489E0,-4.449000359E0
1.621201279E0,-6.079500318E-1,8.092950821E0,-4.427999973E0
1.623644658E0,-6.150000095E-1,8.326950073E0,-4.252950191E0
1.626088042E0,-6.060000062E-1,8.421000481E0,-4.080000401E0
1.628531427E0,-8.020500541E-1,8.473050117E0,-3.976950169E0
1.630974812E0,-1.128000021E0,8.488050461E0,-3.988950253E0
1.633418197E0,-1.423950076E0,8.494950294E0,-4.140000343E0
1.635861587E0,-1.626000047E0,8.524050713E0,-4.609050274E0
1.638304972E0,-1.681050062E0,8.623950005E0,-5.481000423E0
1.640748432E0,-1.558050036E0,8.683950424E0,-6.541950226E0
1.643191818E0,-1.399950027E0,8.703000069E0,-7.312950134E0
1.645635203E0,-1.219050050E0,8.682000160E0,-7.708050251E0
1.648078593E0,-1.138950109E0,8.562000275E0,-7.780050278E0
1.650521977E0,-1.101000071E0,8.482950211E0,-7.885050297E0
1.652965362E0,-1.159050107E0,8.416049957E0,-8.098050117E0
1.655408746E0,-1.402950048E0,8.348999977E0,-8.340000153E0
1.657852130E0,-1.638000131E0,8.320050240E0,-8.412000656E0
1.660295519E0,-1.810050130E0,8.314949989E0,-8.224950790E0
1.662738903E0,-1.788000107E0,8.332050323E0,-7.798950195E0
1.665182288E0,-1.626000047E0,8.301000595E0,-7.305000305E0
1.667625673E0,-1.354950070E0,8.287050247E0,-6.949050426E0
1.670069058E0,-1.065000057E0,8.248050690E0,-6.757050514E0
1.672512452E0,-7.969500422E-1,8.217000008E0,-6.676050186E0
1.674955837E0,-4.980000257E-1,8.197950363E0,-6.645000458E0
1.677399222E0,-1.720500141E-1,8.236050606E0,-6.550950527E0
1.679842835E0,7.605000585E-2,8.290950775E0,-6.393000126E0
1.682286222E0,2.719500065E-1,8.325000763E0,-6.130050182E0
1.684729612E0,3.799500167E-1,8.302950859E0,-5.761050224E0
1.687172996E0,5.470499992E-1,8.131050110E0,-5.421000481E0
1.689616381E0,7.819500566E-1,7.923000336E0,-5.064000130E0
1.692059765E0,1.014000058E0,7.707000256E0,-4.717050076E0
1.694503150E0,1.158000112E0,7.627950191E0,-4.234050274E0
1.696946555E0,1.342050076E0,7.714050293E0,-3.706950188E0
1.699389939E0,1.704000115E0,7.860000610E0,-3.364050150E0
1.701833323E0,2.080049992E0,8.049000740E0,-3.352050066E0
1.704276707E0,2.353049994E0,8.266950607E0,-3.396000147E0
1.706720091E0,2.440950155E0,8.430000305E0,-3.439050198E0
1.709163495E0,2.535000086E0,8.518950462E0,-3.532050133E0
1.711606880E0,2.563050032E0,8.479949951E0,-3.597000122E0
1.714050341E0,2.476950169E0,8.362950325E0,-3.657000065E0
1.716493728E0,2.355000019E0,8.212050438E0,-3.891000271E0
1.718937112E0,2.302050114E0,7.975050449E0,-4.444050312E0
1.721380512E0,2.355000019E0,7.786050320E0,-5.152950287E0
1.723823896E0,2.404950142E0,7.731000423E0,-5.839950085E0
1.726267281E0,2.431950092E0,7.753050327E0,-6.345000267E0
1.728710666E0,2.404950142E0,7.840950489E0,-6.628050327E0
1.731154050E0,2.358000040E0,7.935000420E0,-6.762000084E0
1.733597434E0,2.274000168E0,8.041950226E0,-6.841050148E0
1.736040818E0,2.213999987E0,8.157000542E0,-6.931950092E0
1.738484202E0,2.209050179E0,8.197950363E0,-6.949050426E0
1.740927587E0,2.281050205E0,8.227050781E0,-6.997050285E0
1.743370977E0,2.287950039E0,8.263050079E0,-7.267050266E0
1.745814592E0,2.350050211E0,8.269950867E0,-7.837050438E0
1.748257978E0,2.401050091E0,8.278950691E0,-8.589000702E0
1.750701363E0,2.472000122E0,8.245950699E0,-9.240000725E0
1.753144748E0,2.515950203E0,8.197950363E0,-9.561000824E0
1.755588136E0,2.584950209E0,8.221950531E0,-9.337950706E0
1.758031521E0,4.218000412E0,7.611000538E0,-1.806300163E1
1.760474906E0,2.755050182E0,6.457050323E0,-1.399995041E1
1.762918290E0,-5.509500504E-1,5.931000233E0,-6.108000278E0
1.765361674E0,-4.309500158E-1,6.642000198E0,-3.549000263E0
1.767805058E0,6.310500503E-1,8.004000664E0,-3.441000223E0
1.770248442E0,1.921950102E0,8.944950104E0,-4.223999977E0
1.772691827E0,3.375000238E0,8.842050552E0,-4.801050186E0
1.775135212E0,4.189050198E0,8.221950531E0,-4.866000175E0
1.777578673E0,4.429050446E0,7.681050301E0,-4.510950089E0
1.780022064E0,4.756950378E0,7.144050121E0,-3.726000071E0
1.782465449E0,4.693950176E0,6.864000320E0,-2.955000162E0
1.784908834E0,4.420950413E0,6.442950249E0,-2.578950167E0
1.787352218E0,3.892050266E0,6.201000214E0,-2.677050114E0
1.789795603E0,3.457050085E0,5.872950077E0,-2.974050045E0
1.792239003E0,3.318000078E0,5.631000042E0,-3.144000053E0
1.794682387E0,3.600000143E0,5.506950378E0,-3.184950113E0
1.797125771E0,4.038000107E0,5.476050377E0,-3.163050175E0
1.799569155E0,4.339950085E0,5.746050358E0,-3.292950153E0
1.802012539E0,5.202000141E0,5.764950275E0,-1.023600006E1
1.804455928E0,5.652000427E0,5.203050137E0,-8.031000137E0
1.806899543E0,3.871050119E0,5.362950325E0,-4.272000313E0
1.809342930E0,2.839050055E0,6.172050476E0,-5.323050022E0
1.811786314E0,2.884050131E0,6.718050480E0,-5.971950054E0
1.814229468E0,2.970000029E0,7.342950344E0,-6.001050472E0
1.816673082E0,3.093000174E0,7.996950150E0,-5.833050251E0
1.819116468E0,3.094950199E0,8.464050293E0,-6.727950096E0
1.821559853E0,3.078000069E0,8.740950584E0,-7.291050434E0
1.824003237E0,3.217050076E0,8.607000351E0,-8.138999939E0
1.826446622E0,3.454050064E0,8.586000443E0,-8.533950806E0
1.828889993E0,3.562050104E0,8.434950829E0,-8.550000191E0
1.831333377E0,3.310050249E0,8.308050156E0,-8.404050827E0
1.833776761E0,2.935050249E0,8.121000290E0,-8.067000389E0
1.836220145E0,2.583000183E0,7.755000591E0,-7.708050251E0
1.838663529E0,2.410050154E0,7.350000381E0,-7.411050320E0
1.841106914E0,2.520000219E0,6.819000244E0,-7.204950333E0
1.843550299E0,2.656950235E0,6.333000183E0,-6.975000381E0
1.845993760E0,2.821950197E0,6.177000523E0,-7.152000427E0
1.848437147E0,3.121050119E0,6.043050289E0,-7.657050133E0
1.850880531E0,3.313050270E0,5.878050327E0,-6.670950413E0
1.853323911E0,3.078000069E0,5.965950489E0,-6.901050091E0
1.855767295E0,2.868000031E0,6.097950459E0,-6.601950169E0
1.858210680E0,2.808000088E0,6.043050289E0,-6.312000275E0
1.860654065E0,2.689950228E0,6.022050381E0,-6.040950298E0
1.863097449E0,2.773950100E0,5.848950386E0,-5.941050053E0
1.865540828E0,2.937000036E0,5.653050423E0,-5.704050064E0
1.867984212E0,3.174000263E0,5.539950371E0,-5.220000267E0
1.870427596E0,3.555000067E0,5.452050209E0,-5.062050343E0
1.872870981E0,3.952050209E0,5.290950298E0,-4.789050102E0
1.875314366E0,4.204050064E0,5.338950157E0,-4.471050262E0
1.877757962E0,5.032050133E0,6.718050480E0,5.248950481E0
1.880201118E0,2.034000158E0,1.079295063E1,7.540950298E0
1.882644731E0,4.108050346E0,1.032405090E1,-5.341950417E0
1.885088118E0,5.383950233E0,1.182105064E1,-9.087000847E0
